初めて一致箇所が２個以上現れるのはs_i->lenが３４のとき、11９0番目
1回目 len:46 i:318 t_id:300405
1回目 len:46 i:319 t_id:385949
1回目 len:46 i:320 t_id:368515
1回目 len:46 i:321 t_id:218438
1回目 len:46 i:322 t_id:156848
1回目 len:46 i:323 t_id:69047
1回目 len:46 i:324 t_id:68124
1回目 len:46 i:325 t_id:1040
1回目 len:46 i:326 t_id:55038
1回目 len:46 i:327 t_id:240944
1回目 len:46 i:328 t_id:181349
1回目 len:46 i:329 t_id:212796
1回目 len:46 i:330 t_id:44207
1回目 len:46 i:331 t_id:350575
1回目 len:46 i:332 t_id:374604
1回目 len:46 i:333 t_id:553
1回目 len:46 i:334 t_id:131593
1回目 len:46 i:335 t_id:323097
1回目 len:46 i:336 t_id:30928
1回目 len:46 i:337 t_id:93675
1回目 len:46 i:338 t_id:258228
1回目 len:46 i:339 t_id:21436
1回目 len:46 i:340 t_id:175452
1回目 len:46 i:341 t_id:25992
1回目 len:46 i:342 t_id:342163
1回目 len:46 i:343 t_id:239791
1回目 len:46 i:344 t_id:340752
1回目 len:46 i:345 t_id:166243
1回目 len:46 i:346 t_id:14950
1回目 len:45 i:347 t_id:393024
1回目 len:45 i:348 t_id:111989
1回目 len:45 i:349 t_id:29457
1回目 len:45 i:350 t_id:121054
1回目 len:45 i:351 t_id:111564
1回目 len:45 i:352 t_id:28159
1回目 len:45 i:353 t_id:116542
1回目 len:45 i:354 t_id:339718
1回目 len:45 i:355 t_id:384535
1回目 len:45 i:356 t_id:98376
1回目 len:45 i:357 t_id:39064
1回目 len:45 i:358 t_id:222273
1回目 len:45 i:359 t_id:191989
1回目 len:45 i:360 t_id:105610
1回目 len:45 i:361 t_id:346673
1回目 len:45 i:362 t_id:18616
1回目 len:45 i:363 t_id:327161
1回目 len:45 i:364 t_id:317651
1回目 len:45 i:365 t_id:149223
1回目 len:45 i:366 t_id:204769
1回目 len:45 i:367 t_id:130738
1回目 len:45 i:368 t_id:304848
1回目 len:45 i:369 t_id:177569
1回目 len:45 i:370 t_id:299624
1回目 len:45 i:371 t_id:15931
1回目 len:45 i:372 t_id:142974
1回目 len:45 i:373 t_id:35732
1回目 len:45 i:374 t_id:83380
1回目 len:45 i:375 t_id:165796
1回目 len:45 i:376 t_id:6984
1回目 len:45 i:377 t_id:198597
1回目 len:45 i:378 t_id:387123
1回目 len:45 i:379 t_id:199916
1回目 len:45 i:380 t_id:367765
1回目 len:45 i:381 t_id:165998
1回目 len:45 i:382 t_id:273616
1回目 len:45 i:383 t_id:395487
1回目 len:44 i:384 t_id:319042
1回目 len:44 i:385 t_id:150285
1回目 len:44 i:386 t_id:370502
1回目 len:44 i:387 t_id:359867
1回目 len:44 i:388 t_id:380717
1回目 len:44 i:389 t_id:352722
1回目 len:44 i:390 t_id:84268
1回目 len:44 i:391 t_id:205416
1回目 len:44 i:392 t_id:220026
1回目 len:44 i:393 t_id:325680
1回目 len:44 i:394 t_id:327992
1回目 len:44 i:395 t_id:191801
1回目 len:44 i:396 t_id:100613
1回目 len:44 i:397 t_id:101540
1回目 len:44 i:398 t_id:137027
1回目 len:44 i:399 t_id:29398
1回目 len:44 i:400 t_id:97378
1回目 len:44 i:401 t_id:108705
1回目 len:44 i:402 t_id:128716
1回目 len:44 i:403 t_id:144697
1回目 len:44 i:404 t_id:147690
1回目 len:44 i:405 t_id:19752
1回目 len:44 i:406 t_id:132538
1回目 len:44 i:407 t_id:57047
1回目 len:44 i:408 t_id:277170
1回目 len:44 i:409 t_id:96415
1回目 len:44 i:410 t_id:172660
1回目 len:44 i:411 t_id:111325
1回目 len:44 i:412 t_id:115585
1回目 len:44 i:413 t_id:362272
1回目 len:44 i:414 t_id:108841
1回目 len:44 i:415 t_id:273446
1回目 len:44 i:416 t_id:236867
1回目 len:44 i:417 t_id:153615
1回目 len:44 i:418 t_id:161602
1回目 len:44 i:419 t_id:198683
1回目 len:44 i:420 t_id:103546
1回目 len:44 i:421 t_id:22321
1回目 len:44 i:422 t_id:281156
1回目 len:44 i:423 t_id:132782
1回目 len:44 i:424 t_id:320107
1回目 len:44 i:425 t_id:135105
1回目 len:44 i:426 t_id:98702
1回目 len:44 i:427 t_id:351937
1回目 len:44 i:428 t_id:56760
1回目 len:44 i:429 t_id:20339
1回目 len:44 i:430 t_id:371127
1回目 len:44 i:431 t_id:167989
1回目 len:44 i:432 t_id:282022
1回目 len:44 i:433 t_id:283814
1回目 len:44 i:434 t_id:280493
1回目 len:44 i:435 t_id:25565
1回目 len:43 i:436 t_id:397430
1回目 len:43 i:437 t_id:355238
1回目 len:43 i:438 t_id:352534
1回目 len:43 i:439 t_id:205557
1回目 len:43 i:440 t_id:52598
1回目 len:43 i:441 t_id:84728
1回目 len:43 i:442 t_id:219604
1回目 len:43 i:443 t_id:98323
1回目 len:43 i:444 t_id:383627
1回目 len:43 i:445 t_id:308959
1回目 len:43 i:446 t_id:35551
1回目 len:43 i:447 t_id:369166
1回目 len:43 i:448 t_id:167924
1回目 len:43 i:449 t_id:358504
1回目 len:43 i:450 t_id:70630
1回目 len:43 i:451 t_id:33636
1回目 len:43 i:452 t_id:380386
1回目 len:43 i:453 t_id:17911
1回目 len:43 i:454 t_id:337311
1回目 len:43 i:455 t_id:151432
1回目 len:43 i:456 t_id:148100
1回目 len:43 i:457 t_id:224224
1回目 len:43 i:458 t_id:203417
1回目 len:43 i:459 t_id:99099
1回目 len:43 i:460 t_id:345038
1回目 len:43 i:461 t_id:194040
1回目 len:43 i:462 t_id:195923
1回目 len:43 i:463 t_id:107401
1回目 len:43 i:464 t_id:382663
1回目 len:43 i:465 t_id:303938
1回目 len:43 i:466 t_id:29828
1回目 len:43 i:467 t_id:83486
1回目 len:43 i:468 t_id:108210
1回目 len:43 i:469 t_id:146576
1回目 len:43 i:470 t_id:4866
1回目 len:43 i:471 t_id:70578
1回目 len:43 i:472 t_id:377729
1回目 len:43 i:473 t_id:275755
1回目 len:43 i:474 t_id:19574
1回目 len:43 i:475 t_id:73544
1回目 len:43 i:476 t_id:100556
1回目 len:43 i:477 t_id:309440
1回目 len:43 i:478 t_id:213633
1回目 len:43 i:479 t_id:58911
1回目 len:43 i:480 t_id:64630
1回目 len:43 i:481 t_id:64222
1回目 len:42 i:482 t_id:269594
1回目 len:42 i:483 t_id:159238
1回目 len:42 i:484 t_id:193173
1回目 len:42 i:485 t_id:279001
1回目 len:42 i:486 t_id:192778
1回目 len:42 i:487 t_id:145636
1回目 len:42 i:488 t_id:87020
1回目 len:42 i:489 t_id:142716
1回目 len:42 i:490 t_id:164215
1回目 len:42 i:491 t_id:376291
1回目 len:42 i:492 t_id:164749
1回目 len:42 i:493 t_id:275525
1回目 len:42 i:494 t_id:362879
1回目 len:42 i:495 t_id:265662
1回目 len:42 i:496 t_id:373425
1回目 len:42 i:497 t_id:272216
1回目 len:42 i:498 t_id:131825
1回目 len:42 i:499 t_id:61548
1回目 len:42 i:500 t_id:295078
1回目 len:42 i:501 t_id:97495
1回目 len:42 i:502 t_id:98658
1回目 len:42 i:503 t_id:267382
1回目 len:42 i:504 t_id:227025
1回目 len:42 i:505 t_id:317115
1回目 len:42 i:506 t_id:84818
1回目 len:42 i:507 t_id:387205
1回目 len:42 i:508 t_id:31077
1回目 len:42 i:509 t_id:240072
1回目 len:42 i:510 t_id:335646
1回目 len:42 i:511 t_id:34320
1回目 len:42 i:512 t_id:197690
1回目 len:42 i:513 t_id:232089
1回目 len:42 i:514 t_id:31412
1回目 len:42 i:515 t_id:338078
1回目 len:42 i:516 t_id:32690
1回目 len:42 i:517 t_id:354758
1回目 len:42 i:518 t_id:158085
1回目 len:42 i:519 t_id:21960
1回目 len:42 i:520 t_id:357069
1回目 len:42 i:521 t_id:69269
1回目 len:42 i:522 t_id:341383
1回目 len:42 i:523 t_id:37304
1回目 len:42 i:524 t_id:359165
1回目 len:42 i:525 t_id:26403
1回目 len:42 i:526 t_id:38122
1回目 len:42 i:527 t_id:127059
1回目 len:42 i:528 t_id:9535
1回目 len:42 i:529 t_id:204483
1回目 len:42 i:530 t_id:60261
1回目 len:42 i:531 t_id:143754
1回目 len:42 i:532 t_id:49733
1回目 len:42 i:533 t_id:287803
1回目 len:42 i:534 t_id:246014
1回目 len:42 i:535 t_id:37579
1回目 len:42 i:536 t_id:65367
1回目 len:42 i:537 t_id:353129
1回目 len:42 i:538 t_id:64353
1回目 len:42 i:539 t_id:183995
1回目 len:41 i:540 t_id:322850
1回目 len:41 i:541 t_id:254403
1回目 len:41 i:542 t_id:251455
1回目 len:41 i:543 t_id:256602
1回目 len:41 i:544 t_id:328273
1回目 len:41 i:545 t_id:57202
1回目 len:41 i:546 t_id:194856
1回目 len:41 i:547 t_id:338929
1回目 len:41 i:548 t_id:7213
1回目 len:41 i:549 t_id:130453
1回目 len:41 i:550 t_id:77240
1回目 len:41 i:551 t_id:184540
1回目 len:41 i:552 t_id:360091
1回目 len:41 i:553 t_id:212928
1回目 len:41 i:554 t_id:114455
1回目 len:41 i:555 t_id:127435
1回目 len:41 i:556 t_id:173553
1回目 len:41 i:557 t_id:243025
1回目 len:41 i:558 t_id:42822
1回目 len:41 i:559 t_id:33814
1回目 len:41 i:560 t_id:261758
1回目 len:41 i:561 t_id:262444
1回目 len:41 i:562 t_id:301542
1回目 len:41 i:563 t_id:359739
1回目 len:41 i:564 t_id:334020
1回目 len:41 i:565 t_id:120199
1回目 len:41 i:566 t_id:316938
1回目 len:41 i:567 t_id:257921
1回目 len:41 i:568 t_id:250309
1回目 len:41 i:569 t_id:3239
1回目 len:41 i:570 t_id:267729
1回目 len:41 i:571 t_id:161761
1回目 len:41 i:572 t_id:180770
1回目 len:41 i:573 t_id:231242
1回目 len:41 i:574 t_id:160270
1回目 len:41 i:575 t_id:227438
1回目 len:41 i:576 t_id:117551
1回目 len:41 i:577 t_id:200057
1回目 len:41 i:578 t_id:248376
1回目 len:41 i:579 t_id:376652
1回目 len:41 i:580 t_id:170926
1回目 len:41 i:581 t_id:165648
1回目 len:41 i:582 t_id:178381
1回目 len:41 i:583 t_id:145055
1回目 len:41 i:584 t_id:311002
1回目 len:41 i:585 t_id:180087
1回目 len:41 i:586 t_id:68473
1回目 len:41 i:587 t_id:263637
1回目 len:41 i:588 t_id:290723
1回目 len:41 i:589 t_id:306133
1回目 len:41 i:590 t_id:248310
1回目 len:41 i:591 t_id:347437
1回目 len:41 i:592 t_id:225784
1回目 len:41 i:593 t_id:183590
1回目 len:41 i:594 t_id:6846
1回目 len:41 i:595 t_id:45901
1回目 len:41 i:596 t_id:85388
1回目 len:40 i:597 t_id:302254
1回目 len:40 i:598 t_id:31200
1回目 len:40 i:599 t_id:183631
1回目 len:40 i:600 t_id:27966
1回目 len:40 i:601 t_id:186652
1回目 len:40 i:602 t_id:123800
1回目 len:40 i:603 t_id:198900
1回目 len:40 i:604 t_id:347828
1回目 len:40 i:605 t_id:175929
1回目 len:40 i:606 t_id:223898
1回目 len:40 i:607 t_id:12242
1回目 len:40 i:608 t_id:76394
1回目 len:40 i:609 t_id:338548
1回目 len:40 i:610 t_id:194413
1回目 len:40 i:611 t_id:186189
1回目 len:40 i:612 t_id:15796
1回目 len:40 i:613 t_id:35840
1回目 len:40 i:614 t_id:146252
1回目 len:40 i:615 t_id:62684
1回目 len:40 i:616 t_id:52762
1回目 len:40 i:617 t_id:149463
1回目 len:40 i:618 t_id:217273
1回目 len:40 i:619 t_id:54898
1回目 len:40 i:620 t_id:215141
1回目 len:40 i:621 t_id:80953
1回目 len:40 i:622 t_id:25403
1回目 len:40 i:623 t_id:369692
1回目 len:40 i:624 t_id:365135
1回目 len:40 i:625 t_id:104966
1回目 len:40 i:626 t_id:24963
1回目 len:40 i:627 t_id:394062
1回目 len:40 i:628 t_id:349873
1回目 len:40 i:629 t_id:324221
1回目 len:40 i:630 t_id:82472
1回目 len:40 i:631 t_id:243312
1回目 len:40 i:632 t_id:246954
1回目 len:40 i:633 t_id:305156
1回目 len:40 i:634 t_id:354449
1回目 len:40 i:635 t_id:243760
1回目 len:40 i:636 t_id:279671
1回目 len:40 i:637 t_id:165466
1回目 len:40 i:638 t_id:30985
1回目 len:40 i:639 t_id:65429
1回目 len:40 i:640 t_id:187292
1回目 len:40 i:641 t_id:278547
1回目 len:40 i:642 t_id:233072
1回目 len:40 i:643 t_id:248710
1回目 len:40 i:644 t_id:293547
1回目 len:40 i:645 t_id:39973
1回目 len:40 i:646 t_id:339447
1回目 len:40 i:647 t_id:125146
1回目 len:40 i:648 t_id:148183
1回目 len:40 i:649 t_id:217901
1回目 len:40 i:650 t_id:44113
1回目 len:40 i:651 t_id:330691
1回目 len:40 i:652 t_id:395826
1回目 len:40 i:653 t_id:291165
1回目 len:40 i:654 t_id:107193
1回目 len:40 i:655 t_id:8498
1回目 len:40 i:656 t_id:77685
1回目 len:40 i:657 t_id:358641
1回目 len:40 i:658 t_id:215753
1回目 len:40 i:659 t_id:8748
1回目 len:40 i:660 t_id:361800
1回目 len:40 i:661 t_id:108377
1回目 len:40 i:662 t_id:362058
1回目 len:39 i:663 t_id:264413
1回目 len:39 i:664 t_id:250994
1回目 len:39 i:665 t_id:23503
1回目 len:39 i:666 t_id:209729
1回目 len:39 i:667 t_id:15101
1回目 len:39 i:668 t_id:260903
1回目 len:39 i:669 t_id:81973
1回目 len:39 i:670 t_id:250907
1回目 len:39 i:671 t_id:383782
1回目 len:39 i:672 t_id:22122
1回目 len:39 i:673 t_id:230174
1回目 len:39 i:674 t_id:250385
1回目 len:39 i:675 t_id:340422
1回目 len:39 i:676 t_id:198246
1回目 len:39 i:677 t_id:104308
1回目 len:39 i:678 t_id:241291
1回目 len:39 i:679 t_id:76117
1回目 len:39 i:680 t_id:303081
1回目 len:39 i:681 t_id:93072
1回目 len:39 i:682 t_id:36184
1回目 len:39 i:683 t_id:26778
1回目 len:39 i:684 t_id:175374
1回目 len:39 i:685 t_id:267162
1回目 len:39 i:686 t_id:357856
1回目 len:39 i:687 t_id:360811
1回目 len:39 i:688 t_id:40704
1回目 len:39 i:689 t_id:200598
1回目 len:39 i:690 t_id:120458
1回目 len:39 i:691 t_id:265263
1回目 len:39 i:692 t_id:118511
1回目 len:39 i:693 t_id:288513
1回目 len:39 i:694 t_id:41246
1回目 len:39 i:695 t_id:247741
1回目 len:39 i:696 t_id:221861
1回目 len:39 i:697 t_id:354636
1回目 len:39 i:698 t_id:219485
1回目 len:39 i:699 t_id:72987
1回目 len:39 i:700 t_id:349123
1回目 len:39 i:701 t_id:77985
1回目 len:39 i:702 t_id:181529
1回目 len:39 i:703 t_id:169468
1回目 len:39 i:704 t_id:381940
1回目 len:39 i:705 t_id:184313
1回目 len:39 i:706 t_id:91986
1回目 len:39 i:707 t_id:281102
1回目 len:39 i:708 t_id:55696
1回目 len:39 i:709 t_id:189927
1回目 len:39 i:710 t_id:3077
1回目 len:39 i:711 t_id:12339
1回目 len:39 i:712 t_id:287746
1回目 len:39 i:713 t_id:165751
1回目 len:39 i:714 t_id:343443
1回目 len:39 i:715 t_id:54945
1回目 len:39 i:716 t_id:335093
1回目 len:39 i:717 t_id:321129
1回目 len:39 i:718 t_id:91934
1回目 len:39 i:719 t_id:46687
1回目 len:39 i:720 t_id:101215
1回目 len:39 i:721 t_id:322011
1回目 len:39 i:722 t_id:351558
1回目 len:39 i:723 t_id:187814
1回目 len:39 i:724 t_id:7052
1回目 len:39 i:725 t_id:30882
1回目 len:39 i:726 t_id:256794
1回目 len:39 i:727 t_id:176146
1回目 len:39 i:728 t_id:390007
1回目 len:38 i:729 t_id:329720
1回目 len:38 i:730 t_id:371175
1回目 len:38 i:731 t_id:327301
1回目 len:38 i:732 t_id:138280
1回目 len:38 i:733 t_id:58407
1回目 len:38 i:734 t_id:95868
1回目 len:38 i:735 t_id:336992
1回目 len:38 i:736 t_id:81133
1回目 len:38 i:737 t_id:100880
1回目 len:38 i:738 t_id:65471
1回目 len:38 i:739 t_id:201912
1回目 len:38 i:740 t_id:173005
1回目 len:38 i:741 t_id:42477
1回目 len:38 i:742 t_id:1491
1回目 len:38 i:743 t_id:268793
1回目 len:38 i:744 t_id:6408
1回目 len:38 i:745 t_id:182555
1回目 len:38 i:746 t_id:225480
1回目 len:38 i:747 t_id:225720
1回目 len:38 i:748 t_id:136166
1回目 len:38 i:749 t_id:98978
1回目 len:38 i:750 t_id:181945
1回目 len:38 i:751 t_id:237222
1回目 len:38 i:752 t_id:37181
1回目 len:38 i:753 t_id:136730
1回目 len:38 i:754 t_id:68350
1回目 len:38 i:755 t_id:107265
1回目 len:38 i:756 t_id:244790
1回目 len:38 i:757 t_id:392020
1回目 len:38 i:758 t_id:307310
1回目 len:38 i:759 t_id:222319
1回目 len:38 i:760 t_id:37759
1回目 len:38 i:761 t_id:254511
1回目 len:38 i:762 t_id:165834
1回目 len:38 i:763 t_id:92232
1回目 len:38 i:764 t_id:70438
1回目 len:38 i:765 t_id:133820
1回目 len:38 i:766 t_id:213447
1回目 len:38 i:767 t_id:255965
1回目 len:38 i:768 t_id:386174
1回目 len:38 i:769 t_id:252919
1回目 len:38 i:770 t_id:327736
1回目 len:38 i:771 t_id:70223
1回目 len:38 i:772 t_id:35970
1回目 len:38 i:773 t_id:226666
1回目 len:38 i:774 t_id:87364
1回目 len:38 i:775 t_id:87430
1回目 len:38 i:776 t_id:135734
1回目 len:38 i:777 t_id:11820
1回目 len:38 i:778 t_id:1376
1回目 len:38 i:779 t_id:145726
1回目 len:38 i:780 t_id:370936
1回目 len:38 i:781 t_id:73858
1回目 len:38 i:782 t_id:189220
1回目 len:38 i:783 t_id:132035
1回目 len:38 i:784 t_id:55533
1回目 len:38 i:785 t_id:185934
1回目 len:38 i:786 t_id:153868
1回目 len:38 i:787 t_id:235352
1回目 len:38 i:788 t_id:282131
1回目 len:38 i:789 t_id:175561
1回目 len:38 i:790 t_id:393140
1回目 len:38 i:791 t_id:31638
1回目 len:38 i:792 t_id:195649
1回目 len:38 i:793 t_id:73087
1回目 len:38 i:794 t_id:293377
1回目 len:38 i:795 t_id:152098
1回目 len:38 i:796 t_id:16601
1回目 len:38 i:797 t_id:4077
1回目 len:38 i:798 t_id:166309
1回目 len:38 i:799 t_id:333229
1回目 len:38 i:800 t_id:394756
1回目 len:38 i:801 t_id:33688
1回目 len:38 i:802 t_id:148991
1回目 len:38 i:803 t_id:126759
1回目 len:38 i:804 t_id:75572
1回目 len:38 i:805 t_id:66405
1回目 len:38 i:806 t_id:130847
1回目 len:38 i:807 t_id:82523
1回目 len:38 i:808 t_id:256832
1回目 len:38 i:809 t_id:398268
1回目 len:38 i:810 t_id:247509
1回目 len:38 i:811 t_id:84681
1回目 len:38 i:812 t_id:300624
1回目 len:38 i:813 t_id:47839
1回目 len:37 i:814 t_id:90396
1回目 len:37 i:815 t_id:346763
1回目 len:37 i:816 t_id:63977
1回目 len:37 i:817 t_id:177156
1回目 len:37 i:818 t_id:244232
1回目 len:37 i:819 t_id:312866
1回目 len:37 i:820 t_id:165512
1回目 len:37 i:821 t_id:292667
1回目 len:37 i:822 t_id:186022
1回目 len:37 i:823 t_id:131523
1回目 len:37 i:824 t_id:159275
1回目 len:37 i:825 t_id:68746
1回目 len:37 i:826 t_id:34458
1回目 len:37 i:827 t_id:68415
1回目 len:37 i:828 t_id:15061
1回目 len:37 i:829 t_id:216099
1回目 len:37 i:830 t_id:101063
1回目 len:37 i:831 t_id:32876
1回目 len:37 i:832 t_id:56443
1回目 len:37 i:833 t_id:161045
1回目 len:37 i:834 t_id:43009
1回目 len:37 i:835 t_id:135422
1回目 len:37 i:836 t_id:169821
1回目 len:37 i:837 t_id:270581
1回目 len:37 i:838 t_id:374235
1回目 len:37 i:839 t_id:253062
1回目 len:37 i:840 t_id:172215
1回目 len:37 i:841 t_id:198975
1回目 len:37 i:842 t_id:151720
1回目 len:37 i:843 t_id:275841
1回目 len:37 i:844 t_id:89041
1回目 len:37 i:845 t_id:142221
1回目 len:37 i:846 t_id:66312
1回目 len:37 i:847 t_id:307751
1回目 len:37 i:848 t_id:323915
1回目 len:37 i:849 t_id:285883
1回目 len:37 i:850 t_id:22867
1回目 len:37 i:851 t_id:287449
1回目 len:37 i:852 t_id:343117
1回目 len:37 i:853 t_id:295531
1回目 len:37 i:854 t_id:51103
1回目 len:37 i:855 t_id:268600
1回目 len:37 i:856 t_id:168403
1回目 len:37 i:857 t_id:381989
1回目 len:37 i:858 t_id:167466
1回目 len:37 i:859 t_id:38950
1回目 len:37 i:860 t_id:119449
1回目 len:37 i:861 t_id:350677
1回目 len:37 i:862 t_id:293159
1回目 len:37 i:863 t_id:186059
1回目 len:37 i:864 t_id:381304
1回目 len:37 i:865 t_id:359342
1回目 len:37 i:866 t_id:264711
1回目 len:37 i:867 t_id:360573
1回目 len:37 i:868 t_id:254135
1回目 len:37 i:869 t_id:133586
1回目 len:37 i:870 t_id:346717
1回目 len:37 i:871 t_id:265699
1回目 len:37 i:872 t_id:84478
1回目 len:37 i:873 t_id:19306
1回目 len:37 i:874 t_id:170748
1回目 len:37 i:875 t_id:63518
1回目 len:37 i:876 t_id:184374
1回目 len:37 i:877 t_id:139385
1回目 len:37 i:878 t_id:132323
1回目 len:37 i:879 t_id:146516
1回目 len:37 i:880 t_id:339150
1回目 len:37 i:881 t_id:333285
1回目 len:37 i:882 t_id:281290
1回目 len:37 i:883 t_id:104166
1回目 len:37 i:884 t_id:322277
1回目 len:37 i:885 t_id:39105
1回目 len:37 i:886 t_id:81595
1回目 len:37 i:887 t_id:392611
1回目 len:37 i:888 t_id:92866
1回目 len:37 i:889 t_id:41682
1回目 len:37 i:890 t_id:43478
1回目 len:37 i:891 t_id:311376
1回目 len:37 i:892 t_id:99056
1回目 len:37 i:893 t_id:183334
1回目 len:37 i:894 t_id:49423
1回目 len:37 i:895 t_id:67344
1回目 len:37 i:896 t_id:245277
1回目 len:37 i:897 t_id:190372
1回目 len:36 i:898 t_id:124925
1回目 len:36 i:899 t_id:159347
1回目 len:36 i:900 t_id:329122
1回目 len:36 i:901 t_id:188465
1回目 len:36 i:902 t_id:369604
1回目 len:36 i:903 t_id:290344
1回目 len:36 i:904 t_id:290433
1回目 len:36 i:905 t_id:13683
1回目 len:36 i:906 t_id:44408
1回目 len:36 i:907 t_id:352118
1回目 len:36 i:908 t_id:22236
1回目 len:36 i:909 t_id:212406
1回目 len:36 i:910 t_id:190477
1回目 len:36 i:911 t_id:255174
1回目 len:36 i:912 t_id:194221
1回目 len:36 i:913 t_id:21552
1回目 len:36 i:914 t_id:236983
1回目 len:36 i:915 t_id:67658
1回目 len:36 i:916 t_id:308115
1回目 len:36 i:917 t_id:187680
1回目 len:36 i:918 t_id:171223
1回目 len:36 i:919 t_id:201492
1回目 len:36 i:920 t_id:55958
1回目 len:36 i:921 t_id:63709
1回目 len:36 i:922 t_id:285414
1回目 len:36 i:923 t_id:28782
1回目 len:36 i:924 t_id:279066
1回目 len:36 i:925 t_id:3006
1回目 len:36 i:926 t_id:31141
1回目 len:36 i:927 t_id:358436
1回目 len:36 i:928 t_id:109239
1回目 len:36 i:929 t_id:350206
1回目 len:36 i:930 t_id:204924
1回目 len:36 i:931 t_id:267870
1回目 len:36 i:932 t_id:371359
1回目 len:36 i:933 t_id:220699
1回目 len:36 i:934 t_id:87657
1回目 len:36 i:935 t_id:385063
1回目 len:36 i:936 t_id:5569
1回目 len:36 i:937 t_id:308391
1回目 len:36 i:938 t_id:47281
1回目 len:36 i:939 t_id:382504
1回目 len:36 i:940 t_id:8060
1回目 len:36 i:941 t_id:131359
1回目 len:36 i:942 t_id:48745
1回目 len:36 i:943 t_id:172967
1回目 len:36 i:944 t_id:52376
1回目 len:36 i:945 t_id:383947
1回目 len:36 i:946 t_id:68823
1回目 len:36 i:947 t_id:351597
1回目 len:36 i:948 t_id:40221
1回目 len:36 i:949 t_id:71026
1回目 len:36 i:950 t_id:10163
1回目 len:36 i:951 t_id:223451
1回目 len:36 i:952 t_id:24594
1回目 len:36 i:953 t_id:352392
1回目 len:36 i:954 t_id:308903
1回目 len:36 i:955 t_id:351393
